:START_ID,name,:END_ID,:TYPE
dbb0570000,DBB-57,bp001000201,PERFORMED_IN
dbb0570000,DBB-57,bp001000701,PERFORMED_IN
dbb0580000,DBB-58,bp001000201,PERFORMED_IN
dbb0580000,DBB-58,bp001000301,PERFORMED_IN
dbb0580000,DBB-58,bp001000401,PERFORMED_IN
dbb0580000,DBB-58,bp001000501,PERFORMED_IN
dbb0590000,DBB-59,bp001000401,PERFORMED_IN
dbb0590000,DBB-59,bp001000501,PERFORMED_IN
dbb0600000,DBB-60,bp000220101,PERFORMED_IN
dbb0610000,DBB-61,bp001000201,PERFORMED_IN
dbb0610000,DBB-61,bp001000301,PERFORMED_IN
dbb0610000,DBB-61,bp001000701,PERFORMED_IN
dbb0620000,DBB-62,bp001000201,PERFORMED_IN
dbb0620000,DBB-62,bp001000301,PERFORMED_IN
dbb0620000,DBB-62,bp001000701,PERFORMED_IN
dbb0630000,DBB-63,bp001000201,PERFORMED_IN
dbb0630000,DBB-63,bp001000301,PERFORMED_IN
dbb0630000,DBB-63,bp001000701,PERFORMED_IN
dbb0640000,DBB-64,bp001000201,PERFORMED_IN
dbb0640000,DBB-64,bp001000301,PERFORMED_IN
dbb0640000,DBB-64,bp001000701,PERFORMED_IN
dbb0650000,DBB-65,bp001000201,PERFORMED_IN
dbb0650000,DBB-65,bp001000301,PERFORMED_IN
dbb0650000,DBB-65,bp001000401,PERFORMED_IN
dbb0650100,DBB-65.01,bp000720401,PERFORMED_IN
dbb0650100,DBB-65.01,bp000720501,PERFORMED_IN
dbb0650200,DBB-65.02,bp001000401,PERFORMED_IN
dbb0660000,DBB-66,bp001000901,PERFORMED_IN
dbb0670000,DBB-67,bp001000901,PERFORMED_IN
dbb0680000,DBB-68,bp001000901,PERFORMED_IN
dbb0690000,DBB-69,bp001000201,PERFORMED_IN
dbb0690000,DBB-69,bp001000301,PERFORMED_IN
dbb0690000,DBB-69,bp001000701,PERFORMED_IN
dbb0700000,DBB-70,bp001000201,PERFORMED_IN
dbb0700000,DBB-70,bp001000301,PERFORMED_IN
dbb0700000,DBB-70,bp001000701,PERFORMED_IN
dbb0710000,DBB-71,bp001000201,PERFORMED_IN
dbb0710000,DBB-71,bp001000701,PERFORMED_IN
dbb0720000,DBB-72,bp001000201,PERFORMED_IN
dbb0720000,DBB-72,bp001000301,PERFORMED_IN
dbb0720000,DBB-72,bp001000701,PERFORMED_IN
dbb0730000,DBB-73,bp001000201,PERFORMED_IN
dbb0730000,DBB-73,bp001000301,PERFORMED_IN
dbb0730000,DBB-73,bp001000701,PERFORMED_IN
dbb0740000,DBB-74,bp001000201,PERFORMED_IN
dbb0740000,DBB-74,bp001000701,PERFORMED_IN
dbb0750000,DBB-75,bp001000201,PERFORMED_IN
dbb0750000,DBB-75,bp001000301,PERFORMED_IN
dbb0750000,DBB-75,bp001000701,PERFORMED_IN
dbb0760000,DBB-76,bp001000201,PERFORMED_IN
dbb0760000,DBB-76,bp001000301,PERFORMED_IN
dbb0760000,DBB-76,bp001000701,PERFORMED_IN
dbb0770000,DBB-77,bp001000201,PERFORMED_IN
dbb0770000,DBB-77,bp001000301,PERFORMED_IN
dbb0770000,DBB-77,bp001000701,PERFORMED_IN
dbb0780000,DBB-78,bp001000201,PERFORMED_IN
dbb0780000,DBB-78,bp001000301,PERFORMED_IN
dbb0780000,DBB-78,bp001000701,PERFORMED_IN
dbb0790000,DBB-79,bp001000201,PERFORMED_IN
dbb0790000,DBB-79,bp001000301,PERFORMED_IN
dbb0790000,DBB-79,bp001000701,PERFORMED_IN
dbb0800000,DBB-80,bp001000201,PERFORMED_IN
dbb0800000,DBB-80,bp001000701,PERFORMED_IN
dbb0810000,DBB-81,bp001000201,PERFORMED_IN
dbb0810000,DBB-81,bp001000301,PERFORMED_IN
dbb0810000,DBB-81,bp001000701,PERFORMED_IN
dbb0820000,DBB-82,bp001000201,PERFORMED_IN
dbb0820000,DBB-82,bp001000301,PERFORMED_IN
dbb0820000,DBB-82,bp001000701,PERFORMED_IN
dbb0830000,DBB-83,bp001000201,PERFORMED_IN
dbb0830000,DBB-83,bp001000701,PERFORMED_IN
dbb0840000,DBB-84,bp001000201,PERFORMED_IN
dbb0840000,DBB-84,bp001000701,PERFORMED_IN
dbb0850000,DBB-85,bp001000201,PERFORMED_IN
dbb0850000,DBB-85,bp001000701,PERFORMED_IN
dbb0860000,DBB-86,bp001000201,PERFORMED_IN
dbb0860000,DBB-86,bp001000301,PERFORMED_IN
dbb0860000,DBB-86,bp001000401,PERFORMED_IN
dbb0860100,DBB-86.01,bp001000201,PERFORMED_IN
dbb0860100,DBB-86.01,bp001000301,PERFORMED_IN
dbb0860100,DBB-86.01,bp001000401,PERFORMED_IN
dbb0870000,DBB-87,bp001000401,PERFORMED_IN
dbb0870000,DBB-87,bp001000501,PERFORMED_IN
dbb0880000,DBB-88,bp001000201,PERFORMED_IN
dbb0880000,DBB-88,bp001000301,PERFORMED_IN
dbb0880000,DBB-88,bp001000401,PERFORMED_IN
dbb0890000,DBB-89,bp001000201,PERFORMED_IN
dbb0890000,DBB-89,bp001000301,PERFORMED_IN
dbb0890000,DBB-89,bp001000401,PERFORMED_IN
dbb0900000,DBB-90,bp001000301,PERFORMED_IN
dbb0910000,DBB-91,bp001000201,PERFORMED_IN
dbb0920000,DBB-92,bp001000301,PERFORMED_IN
dbb0930000,DBB-93,bp001000301,PERFORMED_IN
dbb0940000,DBB-94,bp001000301,PERFORMED_IN
dbb0950000,DBB-95,bp001000301,PERFORMED_IN
dbb0960000,DBB-96,bp001000301,PERFORMED_IN
dbb0970000,DBB-97,bp001000301,PERFORMED_IN
dbb0980000,DBB-98,bp001000501,PERFORMED_IN
dbb0990000,DBB-99,bp001000401,PERFORMED_IN
dbb0990000,DBB-99,bp001000501,PERFORMED_IN
dca0010000,DCA-01,bp002000101,PERFORMED_IN
dca0010000,DCA-01,bp002000201,PERFORMED_IN
dca0010000,DCA-01,bp002000301,PERFORMED_IN
dca0010000,DCA-01,bp004000101,PERFORMED_IN
dca0020000,DCA-02,bp002000101,PERFORMED_IN
dca0020000,DCA-02,bp002000201,PERFORMED_IN
dca0020000,DCA-02,bp004000101,PERFORMED_IN
dca0030000,DCA-03,bp002000101,PERFORMED_IN
dca0030000,DCA-03,bp002000201,PERFORMED_IN
dca0030000,DCA-03,bp002000301,PERFORMED_IN
dca0030000,DCA-03,bp004000101,PERFORMED_IN
dca0040000,DCA-04,bp002000101,PERFORMED_IN
dca0040000,DCA-04,bp002000201,PERFORMED_IN
dca0040000,DCA-04,bp002000301,PERFORMED_IN
dca0040000,DCA-04,bp004000101,PERFORMED_IN
dca0050000,DCA-05,bp002000101,PERFORMED_IN
dca0050000,DCA-05,bp002000201,PERFORMED_IN
dca0050000,DCA-05,bp002000301,PERFORMED_IN
dca0050000,DCA-05,bp004000101,PERFORMED_IN
dca0060000,DCA-06,bp002000101,PERFORMED_IN
dca0060000,DCA-06,bp002000201,PERFORMED_IN
dca0060000,DCA-06,bp002000301,PERFORMED_IN
