:START_ID,name,:END_ID,:TYPE
smw0180100,SMW-18.01,nepssrskw057,CONTAINS
smw0180100,SMW-18.01,nepssrskw032,CONTAINS
smw0180100,SMW-18.01,nepssrskw026,CONTAINS
smw0180100,SMW-18.01,nepssrskw016,CONTAINS
smw0180100,SMW-18.01,nepssrskw015,CONTAINS
smw0180100,SMW-18.01,nepssrskw008,CONTAINS
smw0180100,SMW-18.01,nepssrskw007,CONTAINS
smw0180200,SMW-18.02,nepssrskw221,CONTAINS
smw0180200,SMW-18.02,nepssrskw076,CONTAINS
smw0180200,SMW-18.02,nepssrskw057,CONTAINS
smw0180200,SMW-18.02,nepssrskw032,CONTAINS
smw0180200,SMW-18.02,nepssrskw026,CONTAINS
smw0180200,SMW-18.02,nepssrskw015,CONTAINS
smw0180200,SMW-18.02,nepssrskw008,CONTAINS
smw0180200,SMW-18.02,nepssrskw007,CONTAINS
smw0180300,SMW-18.03,nepssrskw174,CONTAINS
smw0180300,SMW-18.03,nepssrskw076,CONTAINS
smw0180300,SMW-18.03,nepssrskw057,CONTAINS
smw0180300,SMW-18.03,nepssrskw032,CONTAINS
smw0180300,SMW-18.03,nepssrskw026,CONTAINS
smw0180300,SMW-18.03,nepssrskw015,CONTAINS
smw0180300,SMW-18.03,nepssrskw008,CONTAINS
smw0180300,SMW-18.03,nepssrskw007,CONTAINS
smw0190000,SMW-19,nepssrskw164,CONTAINS
smw0190000,SMW-19,nepssrskw057,CONTAINS
smw0190000,SMW-19,nepssrskw041,CONTAINS
smw0190000,SMW-19,nepssrskw036,CONTAINS
smw0190000,SMW-19,nepssrskw008,CONTAINS
smw0190100,SMW-19.01,nepssrskw057,CONTAINS
smw0190100,SMW-19.01,nepssrskw053,CONTAINS
smw0190100,SMW-19.01,nepssrskw008,CONTAINS
smw0190200,SMW-19.02,nepssrskw057,CONTAINS
smw0190200,SMW-19.02,nepssrskw008,CONTAINS
smw0200000,SMW-20,nepssrskw363,CONTAINS
smw0200000,SMW-20,nepssrskw281,CONTAINS
smw0200000,SMW-20,nepssrskw273,CONTAINS
smw0200000,SMW-20,nepssrskw207,CONTAINS
